[20:30] [VALKRY-INFO] Initialized Valkry 2D Renderer
[20:31] [VALKRY-INFO] Created GLFW window
[20:31] [VALKRY-INFO] Created shader program with render ID  - 3
[20:31] [VALKRY-INFO] Created shader program with render ID  - 6
[20:31] [VALKRY-INFO] STB_IMAGE loaded texture from res/concrete_diffuse.png
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:51] [VALKRY-INFO] Event - Key Pressed - 65
[20:51] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:52] [VALKRY-INFO] Event - Key Pressed - 65
[20:52] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 83
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 65
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:53] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:54] [VALKRY-INFO] Event - Key Pressed - 87
[20:54] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 68
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:55] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 87
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:56] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
